Action Entropy,Policy Type,Potential,Collision Likelihood,Reach Reduction,Trial_ID
0.7,Local Feedback,0.47116758433745093,0.3912200863309636,0.6082408600093148,47
0.7,Global Optimal,0.46246380051413843,0.09605890366497283,0.942912323394319,48
0.7,Local Feedback,0.01964763125472212,0.9584256732418931,0.040059337865988275,48
0.7,Global Optimal,0.653815117904561,0.04242002136306755,0.9866664008487159,49
0.7,Local Feedback,0.51280731767386,0.20797401364856172,0.7738728221515507,49
0.8,Global Optimal,0.8851635657323083,0.006348925532521421,1.0000000000000002,0
0.8,Local Feedback,0.8686459654986725,0.018660506230811835,0.9813394937691879,0
0.8,Global Optimal,0.8851635657323083,0.006106017377817685,0.9999999999999999,1
0.8,Local Feedback,0.8708321410061443,0.016190707888329214,0.9838092921116707,1
0.8,Global Optimal,0.9082381533114927,0.008346199596586779,0.9964291171749676,2
0.8,Local Feedback,0.5001066097605439,0.45041023907936617,0.5486675337742914,2
0.8,Global Optimal,0.8162658397777254,0.02114932282305615,1.0000000000000002,3
0.8,Local Feedback,0.6775588701975047,0.16992832838684357,0.8300713287009643,3
0.8,Global Optimal,0.7926871526839424,0.022112302578961462,0.9999999999999999,4
0.8,Local Feedback,0.7146549883656572,0.09844005173299131,0.9015599482670082,4
0.8,Global Optimal,0.8851635657323083,0.006106017377817685,0.9999999999999999,5
0.8,Local Feedback,0.8708321410061443,0.016190707888329214,0.9838092921116707,5
0.8,Global Optimal,0.9082381533114926,0.006927597881687397,0.9964291171749673,6
0.8,Local Feedback,0.5037710345857679,0.44638323698761073,0.5526877784427624,6
0.8,Global Optimal,0.9222677099605465,0.00298521645483385,1.0,7
0.8,Local Feedback,0.9134860991675331,0.009521758918989542,0.9904782410810103,7
0.8,Global Optimal,0.8162658397777254,0.02114932282305615,1.0000000000000002,8
0.8,Local Feedback,0.6775588701975047,0.16992832838684357,0.8300713287009643,8
0.8,Global Optimal,0.7689924736343319,0.028534407519042015,0.9815760229466289,9
0.8,Local Feedback,0.2375940839422611,0.6929017469796668,0.30327560280205085,9
0.8,Global Optimal,0.9486382268879964,0.002957823520995273,0.9988811446762229,10
0.8,Local Feedback,0.8434855142165539,0.11175371484279994,0.8881592076701342,10
0.8,Global Optimal,0.9082381533114927,0.008346199596586779,0.9964291171749676,11
0.8,Local Feedback,0.5001066097605439,0.45041023907936617,0.5486675337742914,11
0.8,Global Optimal,0.9222677099605465,0.00298521645483385,1.0,12
0.8,Local Feedback,0.9134860991675331,0.009521758918989542,0.9904782410810103,12
0.8,Global Optimal,0.8851635657323083,0.006348925532521421,1.0000000000000002,13
0.8,Local Feedback,0.8686459654986725,0.018660506230811835,0.9813394937691879,13
0.8,Global Optimal,0.6883591765034892,0.03553280511112811,0.9811573656629697,14
0.8,Local Feedback,0.2709585458670175,0.6078887463626128,0.3862125793356142,14
0.8,Global Optimal,0.7926871526839423,0.012600082281326364,1.0,15
0.8,Local Feedback,0.7609644749423325,0.04001916472873379,0.9599808352712661,15
0.8,Global Optimal,0.7689924736343319,0.028534407519042015,0.9815760229466289,16
0.8,Local Feedback,0.2375940839422611,0.6929017469796668,0.30327560280205085,16
0.8,Global Optimal,0.8162658397777254,0.02114932282305615,1.0000000000000002,17
0.8,Local Feedback,0.6775588701975047,0.16992832838684357,0.8300713287009643,17
0.8,Global Optimal,0.7689924736343319,0.028534407519042015,0.9815760229466289,18
0.8,Local Feedback,0.2375940839422611,0.6929017469796668,0.30327560280205085,18
0.8,Global Optimal,0.7926871526839424,0.022112302578961462,0.9999999999999999,19
0.8,Local Feedback,0.7146549883656572,0.09844005173299131,0.9015599482670082,19
0.8,Global Optimal,0.6968406371602811,0.03391547532355432,0.9932464724534998,20
0.8,Local Feedback,0.6416221370478404,0.0721578670466505,0.9145404132397923,20
0.8,Global Optimal,0.8162658397777255,0.012001228605525771,1.0,21
0.8,Local Feedback,0.7610843210395177,0.06760238643973371,0.9323976135602663,21
0.8,Global Optimal,0.7926871526839423,0.012600082281326364,1.0,22
0.8,Local Feedback,0.7609644749423325,0.04001916472873379,0.9599808352712661,22
0.8,Global Optimal,0.7926871526839423,0.012600082281326364,1.0,23
0.8,Local Feedback,0.7609644749423325,0.04001916472873379,0.9599808352712661,23
0.8,Global Optimal,0.7926871526839424,0.022112302578961462,0.9999999999999999,24
0.8,Local Feedback,0.7146549883656572,0.09844005173299131,0.9015599482670082,24
0.8,Global Optimal,0.9222677099605461,0.004407913821269593,1.0000000000000002,25
0.8,Local Feedback,0.9043147347661052,0.019466121388125757,0.9805338786118744,25
0.8,Global Optimal,0.7834263018424851,0.02162234123632334,1.0000000000000002,26
0.8,Local Feedback,0.7196894006960666,0.08135358647565816,0.9186433988793584,26
0.8,Global Optimal,0.6883591765034892,0.03553280511112811,0.9811573656629697,27
0.8,Local Feedback,0.2709585458670175,0.6078887463626128,0.3862125793356142,27
0.8,Global Optimal,0.7834263018424851,0.02162234123632334,1.0000000000000002,28
0.8,Local Feedback,0.7196894006960666,0.08135358647565816,0.9186433988793584,28
0.8,Global Optimal,0.8162658397777255,0.012001228605525771,1.0,29
0.8,Local Feedback,0.7610843210395177,0.06760238643973371,0.9323976135602663,29
0.8,Global Optimal,0.9082381533114926,0.006927597881687397,0.9964291171749673,30
0.8,Local Feedback,0.5037710345857679,0.44638323698761073,0.5526877784427624,30
0.8,Global Optimal,0.7015787687007412,0.025750019155484916,1.0,31
0.8,Local Feedback,0.6727763593743246,0.04105370716926893,0.958946292830731,31
0.8,Global Optimal,0.8907789097004212,0.011383428358491599,0.9945868774398695,32
0.8,Local Feedback,0.8140926451965458,0.08435063181263736,0.9089638889240231,32
0.8,Global Optimal,0.7689924736343318,0.024017896755426094,0.9815760229466292,33
0.8,Local Feedback,0.2545041187651238,0.6699392623581413,0.3248603195559985,33
0.8,Global Optimal,0.6883591765034892,0.03553280511112811,0.9811573656629697,34
0.8,Local Feedback,0.2709585458670175,0.6078887463626128,0.3862125793356142,34
0.8,Global Optimal,0.9486382268879964,0.002957823520995273,0.9988811446762229,35
0.8,Local Feedback,0.8434855142165539,0.11175371484279994,0.8881592076701342,35
0.8,Global Optimal,0.9082381533114926,0.006927597881687397,0.9964291171749673,36
0.8,Local Feedback,0.5037710345857679,0.44638323698761073,0.5526877784427624,36
0.8,Global Optimal,0.7834263018424851,0.014698963851115021,1.0000000000000002,37
0.8,Local Feedback,0.7741912019805943,0.011788090137095364,0.9882119098629044,37
0.8,Global Optimal,0.8851635657323083,0.006348925532521421,1.0000000000000002,38
0.8,Local Feedback,0.8686459654986725,0.018660506230811835,0.9813394937691879,38
0.8,Global Optimal,0.9082381533114927,0.008346199596586779,0.9964291171749676,39
0.8,Local Feedback,0.5001066097605439,0.45041023907936617,0.5486675337742914,39
0.8,Global Optimal,0.8907789097004212,0.011383428358491599,0.9945868774398695,40
0.8,Local Feedback,0.8140926451965458,0.08435063181263736,0.9089638889240231,40
0.8,Global Optimal,0.7834263018424851,0.02162234123632334,1.0000000000000002,41
0.8,Local Feedback,0.7196894006960666,0.08135358647565816,0.9186433988793584,41
0.8,Global Optimal,0.7834263018424851,0.02162234123632334,1.0000000000000002,42
0.8,Local Feedback,0.7196894006960666,0.08135358647565816,0.9186433988793584,42
0.8,Global Optimal,0.7926871526839423,0.012600082281326364,1.0,43
0.8,Local Feedback,0.7609644749423325,0.04001916472873379,0.9599808352712661,43
0.8,Global Optimal,0.9222677099605461,0.004407913821269593,1.0000000000000002,44
0.8,Local Feedback,0.9043147347661052,0.019466121388125757,0.9805338786118744,44
0.8,Global Optimal,0.7926871526839424,0.022112302578961462,0.9999999999999999,45
0.8,Local Feedback,0.7146549883656572,0.09844005173299131,0.9015599482670082,45
0.8,Global Optimal,0.7834263018424851,0.02162234123632334,1.0000000000000002,46
0.8,Local Feedback,0.7196894006960666,0.08135358647565816,0.9186433988793584,46
0.8,Global Optimal,0.9222677099605461,0.004407913821269593,1.0000000000000002,47
0.8,Local Feedback,0.9043147347661052,0.019466121388125757,0.9805338786118744,47
0.8,Global Optimal,0.8907789097004212,0.011383428358491599,0.9945868774398695,48
0.8,Local Feedback,0.8140926451965458,0.08435063181263736,0.9089638889240231,48
0.8,Global Optimal,0.8907789097004212,0.011383428358491599,0.9945868774398695,49
0.8,Local Feedback,0.8140926451965458,0.08435063181263736,0.9089638889240231,49
0.9,Global Optimal,0.9406835769882497,0.005339474640723929,0.9974099605814628,0
0.9,Local Feedback,0.8209339783303149,0.12604864188600484,0.8704390583579313,0
0.9,Global Optimal,0.9924619611318621,0.0005834617588953428,0.9996598860668083,1
0.9,Local Feedback,0.9246798544057095,0.06839718878321732,0.9313861831548919,1
0.9,Global Optimal,0.9634102974300985,0.0026632815858042003,0.9979838458563958,2
0.9,Local Feedback,0.8346178709739095,0.13395101413422117,0.8645694933061,2
0.9,Global Optimal,0.969937372630006,0.002241444708583229,1.0000000000000002,3
0.9,Local Feedback,0.9506874139392184,0.01935253722644048,0.9801534003802836,3
0.9,Global Optimal,0.9924619611318621,0.0005834617588953428,0.9996598860668083,4
0.9,Local Feedback,0.9246798544057095,0.06839718878321732,0.9313861831548919,4
0.9,Global Optimal,0.9431263113112058,0.004459459415585232,1.0000000000000004,5
0.9,Local Feedback,0.933295122147783,0.010424042936258204,0.9895759570637421,5
0.9,Global Optimal,0.9924619611318621,0.00048682417042456017,0.9996598860671416,6
0.9,Local Feedback,0.9253783518029155,0.06769346182759661,0.932089746471025,6
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,7
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,7
0.9,Global Optimal,0.9924619611318621,0.00048682417042456017,0.9996598860671416,8
0.9,Local Feedback,0.9253783518029155,0.06769346182759661,0.932089746471025,8
0.9,Global Optimal,0.9893265213047617,0.0004017487537174569,1.0000000000000002,9
0.9,Local Feedback,0.9877618789820862,0.0015815226712129205,0.9984184773287875,9
0.9,Global Optimal,0.9893265213047617,0.0004017487537174569,1.0000000000000002,10
0.9,Local Feedback,0.9877618789820862,0.0015815226712129205,0.9984184773287875,10
0.9,Global Optimal,0.9419549348060833,0.0052845772301715055,0.9987579855518046,11
0.9,Local Feedback,0.9274190266793528,0.013810114767169313,0.9833455132748706,11
0.9,Global Optimal,0.9653566051496265,0.001887321356808247,1.0000000000000004,12
0.9,Local Feedback,0.9641246970498871,0.001276117129326182,0.998723882870674,12
0.9,Global Optimal,0.9665442466992662,0.003360519953450991,1.0000000000000007,13
0.9,Local Feedback,0.9469353250448026,0.020287660623326653,0.9797123393766737,13
0.9,Global Optimal,0.9893265213047618,0.0004241387377771355,1.0000000000000004,14
0.9,Local Feedback,0.9876012906088282,0.001743843573159376,0.9982561564268408,14
0.9,Global Optimal,0.994021029771472,0.00017694313695981734,1.0000000000000002,15
0.9,Local Feedback,0.9932586839660115,0.0007669312646590987,0.999233068735341,15
0.9,Global Optimal,0.9924619611318621,0.00048682417042456017,0.9996598860671416,16
0.9,Local Feedback,0.9253783518029155,0.06769346182759661,0.932089746471025,16
0.9,Global Optimal,0.9634102974300985,0.0026632815858042003,0.9979838458563958,17
0.9,Local Feedback,0.8346178709739095,0.13395101413422117,0.8645694933061,17
0.9,Global Optimal,0.9924619611318621,0.00048682417042456017,0.9996598860671416,18
0.9,Local Feedback,0.9253783518029155,0.06769346182759661,0.932089746471025,18
0.9,Global Optimal,0.9665442466992662,0.003360519953450991,1.0000000000000007,19
0.9,Local Feedback,0.9469353250448026,0.020287660623326653,0.9797123393766737,19
0.9,Global Optimal,0.9893265213047618,0.0004241387377771355,1.0000000000000004,20
0.9,Local Feedback,0.9876012906088282,0.001743843573159376,0.9982561564268408,20
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,21
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,21
0.9,Global Optimal,0.9924619611318621,0.00048682417042456017,0.9996598860671416,22
0.9,Local Feedback,0.9253783518029155,0.06769346182759661,0.932089746471025,22
0.9,Global Optimal,0.969937372630006,0.002241444708583229,1.0000000000000002,23
0.9,Local Feedback,0.9506874139392184,0.01935253722644048,0.9801534003802836,23
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,24
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,24
0.9,Global Optimal,0.9940210297714719,0.0002564826550581767,1.0,25
0.9,Local Feedback,0.992240008468949,0.0017917340269275606,0.9982082659730727,25
0.9,Global Optimal,0.989844054921652,0.0003806579218963435,0.9992937239986557,26
0.9,Local Feedback,0.9794742900412517,0.010395136377916558,0.9888249628712821,26
0.9,Global Optimal,0.9699373726300059,0.0018991862402629733,1.0000000000000004,27
0.9,Local Feedback,0.9570580438391907,0.013278515865300267,0.9867214841346998,27
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,28
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,28
0.9,Global Optimal,0.9406835769882497,0.005339474640723929,0.9974099605814628,29
0.9,Local Feedback,0.8209339783303149,0.12604864188600484,0.8704390583579313,29
0.9,Global Optimal,0.9893265213047617,0.0004017487537174569,1.0000000000000002,30
0.9,Local Feedback,0.9877618789820862,0.0015815226712129205,0.9984184773287875,30
0.9,Global Optimal,0.9653566051496267,0.0021559485335859163,1.0000000000000002,31
0.9,Local Feedback,0.9496956958272815,0.01622276405755907,0.9837770734267492,31
0.9,Global Optimal,0.9893265213047618,0.0004241387377771355,1.0000000000000004,32
0.9,Local Feedback,0.9876012906088282,0.001743843573159376,0.9982561564268408,32
0.9,Global Optimal,0.9924619611318621,0.0005834617588953428,0.9996598860668083,33
0.9,Local Feedback,0.9246798544057095,0.06839718878321732,0.9313861831548919,33
0.9,Global Optimal,0.9893265213047617,0.0004017487537174569,1.0000000000000002,34
0.9,Local Feedback,0.9877618789820862,0.0015815226712129205,0.9984184773287875,34
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,35
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,35
0.9,Global Optimal,0.9893265213047618,0.0004241387377771355,1.0000000000000004,36
0.9,Local Feedback,0.9876012906088282,0.001743843573159376,0.9982561564268408,36
0.9,Global Optimal,0.9940210297714719,0.0002564826550581767,1.0,37
0.9,Local Feedback,0.992240008468949,0.0017917340269275606,0.9982082659730727,37
0.9,Global Optimal,0.9665442466992662,0.003360519953450991,1.0000000000000007,38
0.9,Local Feedback,0.9469353250448026,0.020287660623326653,0.9797123393766737,38
0.9,Global Optimal,0.9419549348060833,0.0052845772301715055,0.9987579855518046,39
0.9,Local Feedback,0.9274190266793528,0.013810114767169313,0.9833455132748706,39
0.9,Global Optimal,0.9634102974300986,0.0021736635556283135,0.9979838458563962,40
0.9,Local Feedback,0.8457987331548358,0.1219578526024162,0.8761515989459049,40
0.9,Global Optimal,0.9893265213047617,0.0004017487537174569,1.0000000000000002,41
0.9,Local Feedback,0.9877618789820862,0.0015815226712129205,0.9984184773287875,41
0.9,Global Optimal,0.969937372630006,0.002241444708583229,1.0000000000000002,42
0.9,Local Feedback,0.9506874139392184,0.01935253722644048,0.9801534003802836,42
0.9,Global Optimal,0.9431263113112058,0.004296181994755011,1.0000000000000004,43
0.9,Local Feedback,0.9375081211738713,0.005956985898870393,0.9940430141011299,43
0.9,Global Optimal,0.9419549348060833,0.0052845772301715055,0.9987579855518046,44
0.9,Local Feedback,0.9274190266793528,0.013810114767169313,0.9833455132748706,44
0.9,Global Optimal,0.9431263113112058,0.004459459415585232,1.0000000000000004,45
0.9,Local Feedback,0.933295122147783,0.010424042936258204,0.9895759570637421,45
0.9,Global Optimal,0.969937372630006,0.002241444708583229,1.0000000000000002,46
0.9,Local Feedback,0.9506874139392184,0.01935253722644048,0.9801534003802836,46
0.9,Global Optimal,0.9940210297714719,0.0002564826550581767,1.0,47
0.9,Local Feedback,0.992240008468949,0.0017917340269275606,0.9982082659730727,47
0.9,Global Optimal,0.9653566051496267,0.0021559485335859163,1.0000000000000002,48
0.9,Local Feedback,0.9496956958272815,0.01622276405755907,0.9837770734267492,48
0.9,Global Optimal,0.9940210297714719,0.0002564826550581767,1.0,49
0.9,Local Feedback,0.992240008468949,0.0017917340269275606,0.9982082659730727,49
1.0,Global Optimal,1.0,0.0,1.0,0
1.0,Local Feedback,1.0,0.0,1.0,0
1.0,Global Optimal,1.0,0.0,1.0,1
1.0,Local Feedback,1.0,0.0,1.0,1
1.0,Global Optimal,1.0,0.0,1.0,2
1.0,Local Feedback,1.0,0.0,1.0,2
1.0,Global Optimal,1.0,0.0,1.0,3
1.0,Local Feedback,1.0,0.0,1.0,3
1.0,Global Optimal,1.0,0.0,1.0,4
1.0,Local Feedback,1.0,0.0,1.0,4
1.0,Global Optimal,1.0,0.0,1.0,5
1.0,Local Feedback,1.0,0.0,1.0,5
1.0,Global Optimal,1.0,0.0,1.0,6
1.0,Local Feedback,1.0,0.0,1.0,6
1.0,Global Optimal,1.0,0.0,1.0,7
1.0,Local Feedback,1.0,0.0,1.0,7
1.0,Global Optimal,1.0,0.0,1.0,8
1.0,Local Feedback,1.0,0.0,1.0,8
1.0,Global Optimal,1.0,0.0,1.0,9
1.0,Local Feedback,1.0,0.0,1.0,9
1.0,Global Optimal,1.0,0.0,1.0,10
1.0,Local Feedback,1.0,0.0,1.0,10
1.0,Global Optimal,1.0,0.0,1.0,11
1.0,Local Feedback,1.0,0.0,1.0,11
1.0,Global Optimal,1.0,0.0,1.0,12
1.0,Local Feedback,1.0,0.0,1.0,12
1.0,Global Optimal,1.0,0.0,1.0,13
1.0,Local Feedback,1.0,0.0,1.0,13
1.0,Global Optimal,1.0,0.0,1.0,14
1.0,Local Feedback,1.0,0.0,1.0,14
1.0,Global Optimal,1.0,0.0,1.0,15
1.0,Local Feedback,1.0,0.0,1.0,15
1.0,Global Optimal,1.0,0.0,1.0,16
1.0,Local Feedback,1.0,0.0,1.0,16
1.0,Global Optimal,1.0,0.0,1.0,17
1.0,Local Feedback,1.0,0.0,1.0,17
1.0,Global Optimal,1.0,0.0,1.0,18
1.0,Local Feedback,1.0,0.0,1.0,18
1.0,Global Optimal,1.0,0.0,1.0,19
1.0,Local Feedback,1.0,0.0,1.0,19
1.0,Global Optimal,1.0,0.0,1.0,20
1.0,Local Feedback,1.0,0.0,1.0,20
1.0,Global Optimal,1.0,0.0,1.0,21
1.0,Local Feedback,1.0,0.0,1.0,21
1.0,Global Optimal,1.0,0.0,1.0,22
1.0,Local Feedback,1.0,0.0,1.0,22
1.0,Global Optimal,1.0,0.0,1.0,23
1.0,Local Feedback,1.0,0.0,1.0,23
1.0,Global Optimal,1.0,0.0,1.0,24
1.0,Local Feedback,1.0,0.0,1.0,24
1.0,Global Optimal,1.0,0.0,1.0,25
1.0,Local Feedback,1.0,0.0,1.0,25
1.0,Global Optimal,1.0,0.0,1.0,26
1.0,Local Feedback,1.0,0.0,1.0,26
1.0,Global Optimal,1.0,0.0,1.0,27
1.0,Local Feedback,1.0,0.0,1.0,27
1.0,Global Optimal,1.0,0.0,1.0,28
1.0,Local Feedback,1.0,0.0,1.0,28
1.0,Global Optimal,1.0,0.0,1.0,29
1.0,Local Feedback,1.0,0.0,1.0,29
1.0,Global Optimal,1.0,0.0,1.0,30
1.0,Local Feedback,1.0,0.0,1.0,30
1.0,Global Optimal,1.0,0.0,1.0,31
1.0,Local Feedback,1.0,0.0,1.0,31
1.0,Global Optimal,1.0,0.0,1.0,32
1.0,Local Feedback,1.0,0.0,1.0,32
1.0,Global Optimal,1.0,0.0,1.0,33
1.0,Local Feedback,1.0,0.0,1.0,33
1.0,Global Optimal,1.0,0.0,1.0,34
1.0,Local Feedback,1.0,0.0,1.0,34
1.0,Global Optimal,1.0,0.0,1.0,35
1.0,Local Feedback,1.0,0.0,1.0,35
1.0,Global Optimal,1.0,0.0,1.0,36
1.0,Local Feedback,1.0,0.0,1.0,36
1.0,Global Optimal,1.0,0.0,1.0,37
1.0,Local Feedback,1.0,0.0,1.0,37
1.0,Global Optimal,1.0,0.0,1.0,38
1.0,Local Feedback,1.0,0.0,1.0,38
1.0,Global Optimal,1.0,0.0,1.0,39
1.0,Local Feedback,1.0,0.0,1.0,39
1.0,Global Optimal,1.0,0.0,1.0,40
1.0,Local Feedback,1.0,0.0,1.0,40
1.0,Global Optimal,1.0,0.0,1.0,41
1.0,Local Feedback,1.0,0.0,1.0,41
1.0,Global Optimal,1.0,0.0,1.0,42
1.0,Local Feedback,1.0,0.0,1.0,42
1.0,Global Optimal,1.0,0.0,1.0,43
1.0,Local Feedback,1.0,0.0,1.0,43
1.0,Global Optimal,1.0,0.0,1.0,44
1.0,Local Feedback,1.0,0.0,1.0,44
1.0,Global Optimal,1.0,0.0,1.0,45
1.0,Local Feedback,1.0,0.0,1.0,45
1.0,Global Optimal,1.0,0.0,1.0,46
1.0,Local Feedback,1.0,0.0,1.0,46
1.0,Global Optimal,1.0,0.0,1.0,47
1.0,Local Feedback,1.0,0.0,1.0,47
1.0,Global Optimal,1.0,0.0,1.0,48
1.0,Local Feedback,1.0,0.0,1.0,48
1.0,Global Optimal,1.0,0.0,1.0,49
1.0,Local Feedback,1.0,0.0,1.0,49
